tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	31.667	120	76	2	97	216	9350	9463	3.61e-11	64.7
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	27.193	228	149	8	127	341	2723	2946	3.91e-11	64.3
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	25.271	277	170	10	80	341	8255	8509	5.54e-11	63.9
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	25.830	271	149	12	98	341	16940	17185	6.39e-11	63.9
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	38.947	95	56	2	127	220	10457	10550	1.40e-10	62.8
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	25.311	241	153	8	2	231	8566	8790	1.66e-10	62.4
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	25.556	270	152	11	97	341	12597	12842	3.09e-10	61.6
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	26.357	258	166	8	97	341	18028	18274	2.38e-09	58.9
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	23.282	262	165	9	97	341	13283	13525	2.90e-09	58.5
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	31.746	126	76	3	97	217	8953	9073	4.02e-09	58.2
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	25.600	250	133	7	124	342	19137	19364	6.42e-09	57.4
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	21.843	293	185	8	65	342	1788	2051	1.11e-08	56.6
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	28.571	126	85	2	97	222	16252	16372	1.55e-08	56.2
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	24.138	232	134	6	134	341	7204	7417	1.34e-07	53.5
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	36.047	86	54	1	127	211	14785	14870	1.73e-07	53.1
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	28.571	119	80	1	97	215	17628	17741	1.48e-06	50.1
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	29.268	82	53	1	241	317	21762	21843	4.81e-05	45.4
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	27.778	90	58	2	235	317	20708	20797	0.31	33.1
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	25.843	89	59	2	229	310	21186	21274	0.46	32.3
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	24.176	91	66	1	255	342	8715	8805	1.7	30.8
tr|A0A5B9C9N7|A0A5B9C9N7_PYTBI	tr|H3B208|H3B208_LATCH	27.419	62	41	1	256	313	268	329	2.8	30.0
tr|A0A5B9CRP4|A0A5B9CRP4_PYTBI	tr|H3AC66|H3AC66_LATCH	84.896	384	58	0	1	384	99	482	0.0	670
tr|A0A5B9CRP4|A0A5B9CRP4_PYTBI	tr|H3AC66|H3AC66_LATCH	26.425	193	110	3	23	210	44	209	1.00e-10	62.8
tr|A0A5B9CRP4|A0A5B9CRP4_PYTBI	tr|H3AC66|H3AC66_LATCH	21.519	158	73	2	64	221	45	151	1.1	31.2
tr|A0A4P8NNV6|A0A4P8NNV6_PYTBI	tr|H3AT31|H3AT31_LATCH	72.170	212	54	2	1	207	85	296	2.19e-108	315
tr|R9UBG4|R9UBG4_PYTBI	tr|A1IHH0|A1IHH0_LATCH	54.709	223	100	1	1	223	1	222	6.08e-91	266
tr|U3NE46|U3NE46_PYTBI	tr|A1IHH2|A1IHH2_LATCH	53.982	226	103	1	1	225	1	226	6.55e-55	175
tr|A0A5B9CH71|A0A5B9CH71_PYTBI	tr|H3BCY1|H3BCY1_LATCH	51.613	341	148	3	1	337	1501	1828	6.96e-101	325
tr|A0A5B9CII4|A0A5B9CII4_PYTBI	tr|H3AIL3|H3AIL3_LATCH	73.016	252	68	0	1	252	749	1000	1.36e-125	390
tr|A0A5B9CII4|A0A5B9CII4_PYTBI	tr|H3AIL3|H3AIL3_LATCH	32.283	254	165	5	1	247	1166	1419	2.53e-29	115
tr|A0A5B9CII4|A0A5B9CII4_PYTBI	tr|H3AIL3|H3AIL3_LATCH	32.584	267	147	8	1	251	452	701	3.24e-27	109
tr|A0A5B9CII4|A0A5B9CII4_PYTBI	tr|H3AIL3|H3AIL3_LATCH	31.873	251	152	5	10	248	34	277	2.28e-25	104
tr|A0A5B9CII4|A0A5B9CII4_PYTBI	tr|H3AIL3|H3AIL3_LATCH	32.016	253	151	6	1	249	557	792	1.75e-24	102
tr|A0A5B9CII4|A0A5B9CII4_PYTBI	tr|H3AIL3|H3AIL3_LATCH	31.034	261	168	4	1	249	1056	1316	1.53e-23	99.4
tr|A0A5B9CII4|A0A5B9CII4_PYTBI	tr|H3AIL3|H3AIL3_LATCH	33.955	268	155	10	1	249	233	497	1.75e-23	99.0
tr|A0A5B9CII4|A0A5B9CII4_PYTBI	tr|H3AIL3|H3AIL3_LATCH	32.700	263	160	9	1	249	952	1211	4.45e-21	92.0
tr|A0A5B9CII4|A0A5B9CII4_PYTBI	tr|H3AIL3|H3AIL3_LATCH	30.120	249	161	7	12	251	1387	1631	6.14e-20	88.6
tr|A0A5B9CII4|A0A5B9CII4_PYTBI	tr|H3AIL3|H3AIL3_LATCH	32.895	76	45	2	1	70	1585	1660	0.058	34.7
tr|A0A0F7RQX5|A0A0F7RQX5_PYTBI	tr|A0A0F7RQT2|A0A0F7RQT2_LATCH	74.005	377	88	5	1	369	1	375	0.0	545
tr|W8QMU4|W8QMU4_PYTBI	sp|O03166|NU2M_LATCH	60.870	46	18	0	12	57	12	57	1.94e-12	59.3
tr|U3NGR4|U3NGR4_PYTBI	tr|A1IHH8|A1IHH8_LATCH	32.075	159	85	8	1	146	1	149	2.16e-07	48.1
tr|D1FX66|D1FX66_PYTBI	tr|H3B686|H3B686_LATCH	52.736	201	92	1	5	205	131	328	5.17e-78	237
tr|A0A5B9C685|A0A5B9C685_PYTBI	tr|H3A6M9|H3A6M9_LATCH	58.333	300	115	4	1	295	103	397	1.98e-125	368
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	69.258	283	87	0	1	283	1995	2277	9.89e-137	426
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	35.587	281	177	2	5	283	2394	2672	2.86e-56	195
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	33.577	274	181	1	6	279	2453	2725	2.04e-47	169
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	33.333	273	181	1	5	277	2568	2839	4.67e-46	165
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	34.909	275	176	2	8	279	2861	3135	1.15e-43	158
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	31.734	271	183	2	9	278	1469	1738	5.29e-43	156
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	31.673	281	183	4	8	279	1584	1864	3.31e-42	154
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	27.914	326	186	2	6	283	2116	2440	3.31e-42	154
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	26.433	314	190	1	8	280	1369	1682	4.04e-42	154
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	34.959	246	160	0	34	279	2365	2610	8.30e-42	153
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	31.741	293	186	8	1	279	1690	1982	4.75e-41	151
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	31.741	293	151	2	38	282	2090	2381	8.94e-41	150
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	30.124	322	176	3	6	279	2232	2552	1.20e-40	149
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	30.104	289	190	7	1	279	1755	2041	9.71e-38	141
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	31.802	283	185	5	6	282	2800	3080	7.67e-37	139
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	28.975	283	194	2	6	281	1524	1806	1.02e-32	127
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	31.092	238	162	2	7	243	2920	3156	1.47e-31	123
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	28.159	277	197	2	4	279	2625	2900	9.18e-31	121
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	25.651	269	158	2	53	279	1355	1623	5.18e-28	113
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	27.723	202	131	6	8	194	52	253	5.98e-14	72.0
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	28.916	166	109	3	124	280	52	217	2.30e-13	70.1
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	26.241	141	63	1	182	281	1369	1509	5.05e-08	53.9
tr|A0A5B9C8I2|A0A5B9C8I2_PYTBI	tr|H3AD23|H3AD23_LATCH	29.167	72	49	2	3	74	3091	3160	0.015	37.0
tr|A0A0F7RQT5|A0A0F7RQT5_PYTBI	tr|A0A0F7RR28|A0A0F7RR28_LATCH	47.668	193	86	2	123	313	1	180	2.87e-62	196
tr|A0A5B9CJU9|A0A5B9CJU9_PYTBI	tr|H2ZTQ4|H2ZTQ4_LATCH	88.589	333	38	0	1	333	207	539	0.0	628
tr|A0A5B9CJU9|A0A5B9CJU9_PYTBI	tr|H2ZTQ4|H2ZTQ4_LATCH	31.034	87	55	3	21	105	128	211	0.19	33.5
tr|A0A2R3YZX8|A0A2R3YZX8_PYTBI	tr|H3BE65|H3BE65_LATCH	29.897	97	54	5	33	121	167	257	0.16	31.6
tr|U3NE99|U3NE99_PYTBI	tr|A1IHH0|A1IHH0_LATCH	54.425	226	102	1	1	226	1	225	6.68e-92	269
tr|A0A2P1AGE4|A0A2P1AGE4_PYTBI	tr|H3AYD0|H3AYD0_LATCH	42.308	26	15	0	140	165	155	180	0.62	30.0
tr|A0A0F7RPZ1|A0A0F7RPZ1_PYTBI	tr|A0A0F7RQS7|A0A0F7RQS7_LATCH	51.594	345	149	6	4	334	1	341	5.25e-128	369
tr|A0A7D3U2N0|A0A7D3U2N0_PYTBI	tr|A0A7D3ULH1|A0A7D3ULH1_LATCH	70.438	274	77	3	1	273	1	271	1.59e-137	388
tr|A0A5B9CCK8|A0A5B9CCK8_PYTBI	tr|H3A3T5|H3A3T5_LATCH	87.978	366	44	0	1	366	2488	2853	0.0	686
tr|A0A5B9CCK8|A0A5B9CCK8_PYTBI	tr|H3A3T5|H3A3T5_LATCH	32.102	352	211	12	28	364	86	424	9.81e-41	153
tr|A0A5B9CCK8|A0A5B9CCK8_PYTBI	tr|H3A3T5|H3A3T5_LATCH	33.730	252	131	7	32	258	1450	1690	5.29e-32	127
